Format Version,1.21,Take Name,ElonDanielBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 03.33.12.735 PM,Total Frames in Take,25256,Total Exported Frames,25256,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:546,Unlabeled:546,Unlabeled:546,Unlabeled:547,Unlabeled:547,Unlabeled:547
,,"8392B20CF49E3570222","8392B20CF49E3570222","8392B20CF49E3570222","8392B20CF49E3570223","8392B20CF49E3570223","8392B20CF49E3570223"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
240,2.000000,-1.142369,0.881980,2.522632,-1.488938,0.909539,1.711306
241,2.008333,-1.142436,0.881969,2.522605,-1.488946,0.909553,1.711262
242,2.016667,-1.142504,0.881979,2.522609,-1.488959,0.909564,1.711210
243,2.025000,-1.142565,0.882025,2.522624,-1.488972,0.909570,1.711152
244,2.033333,-1.142616,0.882090,2.522675,-1.488983,0.909567,1.711104
245,2.041667,-1.142657,0.882174,2.522757,-1.488983,0.909555,1.711064
246,2.050000,-1.142679,0.882255,2.522854,-1.488972,0.909538,1.711036
247,2.058333,-1.142684,0.882321,2.522939,-1.488954,0.909518,1.711023
248,2.066667,-1.142670,0.882372,2.523020,-1.488928,0.909487,1.711020
249,2.075000,-1.142662,0.882399,2.523080,-1.488896,0.909459,1.711026
250,2.083333,-1.142649,0.882419,2.523152,-1.488856,0.909425,1.711047
251,2.091667,-1.142627,0.882441,2.523230,-1.488805,0.909396,1.711069
252,2.100000,-1.142590,0.882456,2.523299,-1.488756,0.909367,1.711097
253,2.108333,-1.142533,0.882470,2.523376,-1.488703,0.909335,1.711132
254,2.116667,-1.142472,0.882468,2.523427,-1.488650,0.909291,1.711161
255,2.125000,-1.142405,0.882456,2.523463,-1.488600,0.909256,1.711196
256,2.133333,-1.142342,0.882437,2.523489,-1.488550,0.909222,1.711218
257,2.141667,-1.142273,0.882453,2.523522,-1.488507,0.909192,1.711238
258,2.150000,-1.142215,0.882461,2.523550,-1.488458,0.909161,1.711260
259,2.158333,-1.142162,0.882485,2.523582,-1.488410,0.909137,1.711287
260,2.166667,-1.142100,0.882514,2.523609,-1.488353,0.909111,1.711311
261,2.175000,-1.142040,0.882552,2.523638,-1.488290,0.909091,1.711338
262,2.183333,-1.141978,0.882597,2.523689,-1.488221,0.909080,1.711357
263,2.191667,-1.141911,0.882653,2.523743,-1.488147,0.909071,1.711368
264,2.200000,-1.141830,0.882721,2.523777,-1.488065,0.909063,1.711380
265,2.208333,-1.141735,0.882798,2.523817,-1.487973,0.909057,1.711393
266,2.216667,-1.141628,0.882866,2.523854,-1.487874,0.909040,1.711412
267,2.225000,-1.141515,0.882929,2.523904,-1.487767,0.909024,1.711429
268,2.233333,-1.141388,0.882977,2.523937,-1.487652,0.909005,1.711448
269,2.241667,-1.141252,0.883013,2.523940,-1.487536,0.908980,1.711468
270,2.250000,-1.141110,0.883030,2.523915,-1.487422,0.908961,1.711478
271,2.258333,-1.140967,0.883011,2.523894,-1.487305,0.908939,1.711501
272,2.266667,-1.140829,0.882974,2.523873,-1.487188,0.908921,1.711515
273,2.275000,-1.140667,0.882936,2.523880,-1.487082,0.908906,1.711517
274,2.283333,-1.140487,0.882914,2.523915,-1.486984,0.908905,1.711513
275,2.291667,-1.140285,0.882899,2.523921,-1.486892,0.908900,1.711503
276,2.300000,-1.140091,0.882893,2.523925,-1.486816,0.908904,1.711479
277,2.308333,-1.139896,0.882899,2.523940,-1.486745,0.908911,1.711449
278,2.316667,-1.139714,0.882883,2.523952,-1.486677,0.908919,1.711421
279,2.325000,-1.139542,0.882876,2.523967,-1.486622,0.908924,1.711386
280,2.333333,-1.139388,0.882871,2.523996,-1.486557,0.908926,1.711350
281,2.341667,-1.139248,0.882874,2.524027,-1.486502,0.908924,1.711321
282,2.350000,-1.139116,0.882888,2.524051,-1.486450,0.908921,1.711284
283,2.358333,-1.139007,0.882909,2.524071,-1.486398,0.908918,1.711241
284,2.366667,-1.138901,0.882942,2.524094,-1.486346,0.908916,1.711199
285,2.375000,-1.138801,0.882983,2.524113,-1.486293,0.908913,1.711154
286,2.383333,-1.138713,0.883026,2.524138,-1.486239,0.908916,1.711109
287,2.391667,-1.138636,0.883065,2.524156,-1.486189,0.908915,1.711063
288,2.400000,-1.138560,0.883100,2.524179,-1.486132,0.908912,1.711018
289,2.408333,-1.138492,0.883135,2.524202,-1.486085,0.908908,1.710970
290,2.416667,-1.138426,0.883165,2.524208,-1.486031,0.908899,1.710928
291,2.425000,-1.138353,0.883176,2.524205,-1.485973,0.908888,1.710895
292,2.433333,-1.138273,0.883168,2.524174,-1.485906,0.908877,1.710865
293,2.441667,-1.138190,0.883156,2.524121,-1.485843,0.908867,1.710846
294,2.450000,-1.138112,0.883136,2.524058,-1.485783,0.908858,1.710819
295,2.458333,-1.138038,0.883112,2.523991,-1.485728,0.908846,1.710793
296,2.466667,-1.137944,0.883095,2.523930,-1.485672,0.908836,1.710770
297,2.475000,-1.137833,0.883088,2.523884,-1.485623,0.908825,1.710740
298,2.483333,-1.137715,0.883086,2.523832,-1.485565,0.908808,1.710718
299,2.491667,-1.137598,0.883085,2.523792,-1.485512,0.908785,1.710702
300,2.500000,-1.137476,0.883070,2.523757,-1.485460,0.908759,1.710692
301,2.508333,-1.137369,0.883066,2.523757,-1.485416,0.908724,1.710685
302,2.516667,-1.137261,0.883061,2.523799,-1.485369,0.908681,1.710682
303,2.525000,-1.137159,0.883077,2.523889,-1.485324,0.908628,1.710689
304,2.533333,-1.137064,0.883100,2.523996,-1.485271,0.908571,1.710700
305,2.541667,-1.136966,0.883135,2.524113,-1.485216,0.908499,1.710721
306,2.550000,-1.136896,0.883177,2.524232,-1.485147,0.908419,1.710755
307,2.558333,-1.136847,0.883195,2.524326,-1.485068,0.908340,1.710794
308,2.566667,-1.136824,0.883230,2.524425,-1.484988,0.908254,1.710836
309,2.575000,-1.136815,0.883222,2.524470,-1.484889,0.908165,1.710881
310,2.583333,-1.136819,0.883224,2.524524,-1.484784,0.908078,1.710929
311,2.591667,-1.136829,0.883216,2.524552,-1.484667,0.907996,1.710980
312,2.600000,-1.136845,0.883207,2.524563,-1.484536,0.907921,1.711022
313,2.608333,-1.136876,0.883194,2.524565,-1.484404,0.907864,1.711050
314,2.616667,-1.136909,0.883174,2.524553,-1.484284,0.907831,1.711062
315,2.625000,-1.136943,0.883148,2.524540,-1.484172,0.907811,1.711052
316,2.633333,-1.136986,0.883127,2.524529,-1.484064,0.907800,1.711033
317,2.641667,-1.137003,0.883107,2.524521,-1.483966,0.907795,1.710995
318,2.650000,-1.137015,0.883090,2.524506,-1.483874,0.907794,1.710958
319,2.658333,-1.137010,0.883081,2.524508,-1.483784,0.907790,1.710914
320,2.666667,-1.136983,0.883077,2.524511,-1.483688,0.907789,1.710870
321,2.675000,-1.136950,0.883076,2.524530,-1.483600,0.907793,1.710817
322,2.683333,-1.136921,0.883079,2.524574,-1.483515,0.907797,1.710762
323,2.691667,-1.136884,0.883083,2.524627,-1.483437,0.907805,1.710704
