Format Version,1.21,Take Name,PatrikSimonAA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 11.35.31.518 AM,Total Frames in Take,35063,Total Exported Frames,35063,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
187,1.558333,-1.093423,0.951501,2.878773,-1.513580,0.934173,1.660925
188,1.566667,-1.093280,0.951435,2.878798,-1.513452,0.934261,1.660894
189,1.575000,-1.093140,0.951366,2.878826,-1.513336,0.934351,1.660861
190,1.583333,-1.093002,0.951297,2.878855,-1.513227,0.934437,1.660845
191,1.591667,-1.092858,0.951228,2.878890,-1.513119,0.934514,1.660818
192,1.600000,-1.092717,0.951161,2.878922,-1.513023,0.934579,1.660769
193,1.608333,-1.092569,0.951105,2.878964,-1.512928,0.934629,1.660725
194,1.616667,-1.092408,0.951071,2.879012,-1.512844,0.934675,1.660673
195,1.625000,-1.092254,0.951044,2.879081,-1.512776,0.934715,1.660619
196,1.633333,-1.092107,0.951032,2.879157,-1.512732,0.934743,1.660568
197,1.641667,-1.091972,0.951026,2.879253,-1.512712,0.934752,1.660522
198,1.650000,-1.091846,0.951029,2.879362,-1.512700,0.934738,1.660488
199,1.658333,-1.091721,0.951032,2.879476,-1.512704,0.934700,1.660451
200,1.666667,-1.091613,0.951045,2.879591,-1.512723,0.934653,1.660407
201,1.675000,-1.091509,0.951066,2.879697,-1.512767,0.934601,1.660346
202,1.683333,-1.091417,0.951106,2.879795,-1.512818,0.934549,1.660278
203,1.691667,-1.091347,0.951152,2.879901,-1.512891,0.934494,1.660217
204,1.700000,-1.091291,0.951205,2.880000,-1.512985,0.934447,1.660154
205,1.708333,-1.091239,0.951262,2.880106,-1.513084,0.934408,1.660102
206,1.716667,-1.091193,0.951319,2.880203,-1.513197,0.934389,1.660056
207,1.725000,-1.091160,0.951384,2.880311,-1.513311,0.934396,1.660025
208,1.733333,-1.091135,0.951462,2.880413,-1.513420,0.934437,1.660007
209,1.741667,-1.091124,0.951550,2.880525,-1.513530,0.934505,1.659998
210,1.750000,-1.091126,0.951646,2.880644,-1.513638,0.934609,1.659992
211,1.758333,-1.091139,0.951733,2.880769,-1.513741,0.934748,1.659992
212,1.766667,-1.091166,0.951828,2.880900,-1.513851,0.934930,1.659965
213,1.775000,-1.091191,0.951927,2.881039,-1.513982,0.935159,1.659929
214,1.783333,-1.091220,0.952024,2.881152,-1.514122,0.935444,1.659870
215,1.791667,-1.091255,0.952129,2.881266,-1.514295,0.935781,1.659777
216,1.800000,-1.091290,0.952238,2.881372,-1.514442,0.936125,1.659664
217,1.808333,-1.091343,0.952349,2.881480,-1.514577,0.936485,1.659550
218,1.816667,-1.091387,0.952453,2.881581,-1.514691,0.936847,1.659415
219,1.825000,-1.091444,0.952556,2.881690,-1.514776,0.937207,1.659272
220,1.833333,-1.091495,0.952643,2.881778,-1.514818,0.937557,1.659119
221,1.841667,-1.091546,0.952729,2.881878,-1.514833,0.937901,1.658955
222,1.850000,-1.091604,0.952810,2.881964,-1.514823,0.938226,1.658789
223,1.858333,-1.091659,0.952888,2.882036,-1.514788,0.938524,1.658647
224,1.866667,-1.091725,0.952956,2.882112,-1.514743,0.938818,1.658503
225,1.875000,-1.091791,0.953006,2.882180,-1.514696,0.939087,1.658344
226,1.883333,-1.091837,0.953046,2.882256,-1.514640,0.939312,1.658181
227,1.891667,-1.091879,0.953074,2.882315,-1.514575,0.939482,1.658020
228,1.900000,-1.091910,0.953100,2.882365,-1.514513,0.939606,1.657866
229,1.908333,-1.091921,0.953129,2.882410,-1.514466,0.939698,1.657704
230,1.916667,-1.091923,0.953158,2.882453,-1.514443,0.939756,1.657537
231,1.925000,-1.091920,0.953175,2.882486,-1.514454,0.939781,1.657372
232,1.933333,-1.091918,0.953184,2.882534,-1.514490,0.939773,1.657220
233,1.941667,-1.091906,0.953180,2.882580,-1.514552,0.939722,1.657076
234,1.950000,-1.091886,0.953170,2.882621,-1.514638,0.939640,1.656945
235,1.958333,-1.091852,0.953155,2.882644,-1.514737,0.939530,1.656836
236,1.966667,-1.091815,0.953131,2.882668,-1.514855,0.939389,1.656747
