Format Version,1.21,Take Name,SimonPatrikBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 12.09.56.339 AM,Total Frames in Take,28946,Total Exported Frames,28946,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
180,1.500000,-1.517369,0.953588,1.717128,-1.157042,0.894852,2.581110
181,1.508333,-1.517478,0.953623,1.716643,-1.157163,0.895024,2.581014
182,1.516667,-1.517570,0.953650,1.716205,-1.157328,0.895249,2.580907
183,1.525000,-1.517671,0.953693,1.715751,-1.157526,0.895545,2.580766
184,1.533333,-1.517760,0.953739,1.715310,-1.157768,0.895879,2.580534
185,1.541667,-1.517851,0.953776,1.714889,-1.158065,0.896331,2.580226
186,1.550000,-1.517952,0.953818,1.714474,-1.158413,0.896951,2.579801
187,1.558333,-1.518061,0.953868,1.714072,-1.158822,0.897745,2.579279
188,1.566667,-1.518177,0.953912,1.713680,-1.159338,0.898720,2.578637
189,1.575000,-1.518292,0.953951,1.713290,-1.159938,0.899857,2.577799
190,1.583333,-1.518404,0.953985,1.712911,-1.160653,0.901198,2.576865
191,1.591667,-1.518525,0.954001,1.712555,-1.161451,0.902755,2.575684
192,1.600000,-1.518638,0.954002,1.712222,-1.162369,0.904490,2.574269
193,1.608333,-1.518754,0.953979,1.711897,-1.163436,0.906444,2.572647
194,1.616667,-1.518880,0.953941,1.711552,-1.164620,0.908583,2.570692
195,1.625000,-1.519010,0.953881,1.711216,-1.165904,0.910937,2.568425
196,1.633333,-1.519138,0.953802,1.710893,-1.167199,0.913520,2.565814
197,1.641667,-1.519267,0.953683,1.710582,-1.168523,0.916288,2.562867
198,1.650000,-1.519394,0.953516,1.710280,-1.169856,0.919257,2.559620
199,1.658333,-1.519521,0.953300,1.710011,-1.171245,0.922414,2.556093
200,1.666667,-1.519631,0.953070,1.709732,-1.172710,0.925700,2.552281
201,1.675000,-1.519716,0.952824,1.709467,-1.174267,0.929131,2.548157
202,1.683333,-1.519798,0.952585,1.709196,-1.175923,0.932667,2.543786
203,1.691667,-1.519885,0.952352,1.708924,-1.177648,0.936365,2.539109
204,1.700000,-1.519990,0.952154,1.708650,-1.179471,0.940200,2.534118
205,1.708333,-1.520103,0.952022,1.708401,-1.181292,0.944131,2.528768
206,1.716667,-1.520224,0.951933,1.708159,-1.182878,0.948122,2.522939
207,1.725000,-1.520375,0.951896,1.707904,-1.184455,0.952267,2.516704
208,1.733333,-1.520531,0.951904,1.707649,-1.186107,0.956497,2.510287
209,1.741667,-1.520703,0.951948,1.707380,-1.187712,0.960824,2.503547
210,1.750000,-1.520877,0.952003,1.707129,-1.189277,0.965299,2.496535
211,1.758333,-1.521058,0.952062,1.706879,-1.190861,0.969862,2.489392
212,1.766667,-1.521228,0.952126,1.706642,-1.192447,0.974585,2.482046
213,1.775000,-1.521392,0.952186,1.706402,-1.194076,0.979481,2.474708
214,1.783333,-1.521555,0.952246,1.706177,-1.195608,0.984466,2.467172
215,1.791667,-1.521712,0.952306,1.705972,-1.197059,0.989582,2.459426
216,1.800000,-1.521881,0.952365,1.705759,-1.198458,0.994778,2.451624
217,1.808333,-1.522041,0.952437,1.705552,-1.199767,1.000077,2.443661
218,1.816667,-1.522212,0.952524,1.705353,-1.200939,1.005447,2.435656
219,1.825000,-1.522383,0.952646,1.705144,-1.202062,1.010887,2.427466
220,1.833333,-1.522554,0.952797,1.704925,-1.203113,1.016384,2.419237
221,1.841667,-1.522741,0.952972,1.704712,-1.204042,1.021925,2.410925
222,1.850000,-1.522918,0.953158,1.704494,-1.204874,1.027626,2.402378
223,1.858333,-1.523086,0.953351,1.704271,-1.205638,1.033180,2.394412
224,1.866667,-1.523234,0.953550,1.704063,-1.206249,1.038843,2.386163
225,1.875000,-1.523365,0.953755,1.703863,-1.206764,1.044557,2.377980
226,1.883333,-1.523486,0.953965,1.703681,-1.207203,1.050337,2.369912
227,1.891667,-1.523589,0.954184,1.703514,-1.207557,1.056081,2.361941
228,1.900000,-1.523669,0.954412,1.703354,-1.207832,1.061837,2.354053
229,1.908333,-1.523722,0.954641,1.703230,-1.208001,1.067587,2.346288
230,1.916667,-1.523761,0.954867,1.703107,-1.208073,1.073303,2.338661
231,1.925000,-1.523772,0.955081,1.703013,-1.208090,1.078946,2.331186
232,1.933333,-1.523772,0.955292,1.702923,-1.207958,1.084544,2.323814
233,1.941667,-1.523760,0.955497,1.702820,-1.207698,1.090053,2.316595
234,1.950000,-1.523745,0.955698,1.702717,-1.207335,1.095442,2.309495
235,1.958333,-1.523722,0.955884,1.702607,-1.206817,1.100750,2.302618
236,1.966667,-1.523692,0.956056,1.702489,-1.206195,1.105945,2.295864
237,1.975000,-1.523659,0.956218,1.702381,-1.205517,1.111022,2.289336
238,1.983333,-1.523612,0.956349,1.702291,-1.204750,1.115998,2.283057
239,1.991667,-1.523561,0.956460,1.702217,-1.203947,1.120864,2.276979
240,2.000000,-1.523485,0.956559,1.702179,-1.203076,1.125644,2.271161
241,2.008333,-1.523400,0.956650,1.702160,-1.202160,1.130301,2.265553
242,2.016667,-1.523300,0.956743,1.702164,-1.201224,1.134831,2.260168
243,2.025000,-1.523181,0.956848,1.702202,-1.200276,1.139229,2.255016
244,2.033333,-1.523044,0.956958,1.702287,-1.199307,1.143424,2.250098
245,2.041667,-1.522851,0.957057,1.702478,-1.198361,1.147465,2.245392
246,2.050000,-1.522543,0.957125,1.702835,-1.197408,1.151271,2.240914
247,2.058333,-1.522081,0.957160,1.703406,-1.196459,1.154963,2.236659
248,2.066667,-1.521398,0.957148,1.704236,-1.195500,1.158460,2.232603
249,2.075000,-1.520473,0.957143,1.705404,-1.194481,1.161899,2.228555
250,2.083333,-1.519309,0.957159,1.706973,-1.193587,1.165007,2.225024
251,2.091667,-1.517850,0.957182,1.709014,-1.192670,1.167941,2.221598
252,2.100000,-1.516104,0.957235,1.711713,-1.191714,1.170715,2.218255
253,2.108333,-1.514162,0.957325,1.714842,-1.190736,1.173277,2.215081
254,2.116667,-1.511987,0.957472,1.718509,-1.189764,1.175677,2.212072
255,2.125000,-1.509640,0.957592,1.722708,-1.188792,1.177928,2.209207
256,2.133333,-1.507143,0.957711,1.727411,-1.187854,1.180032,2.206489
257,2.141667,-1.504521,0.957783,1.732627,-1.186865,1.182043,2.203767
258,2.150000,-1.501931,0.957663,1.738217,-1.186075,1.183864,2.201362
259,2.158333,-1.499325,0.957529,1.744300,-1.185271,1.185497,2.199180
260,2.166667,-1.496703,0.957348,1.750831,-1.184459,1.186985,2.197072
261,2.175000,-1.493752,0.957157,1.757737,-1.183691,1.188310,2.195100
262,2.183333,-1.491285,0.957008,1.764624,-1.182910,1.189498,2.193266
263,2.191667,-1.488667,0.956771,1.772023,-1.182147,1.190576,2.191533
264,2.200000,-1.486161,0.956838,1.779413,-1.181372,1.191542,2.189892
265,2.208333,-1.483489,0.957107,1.787048,-1.180609,1.192383,2.188351
266,2.216667,-1.480701,0.957592,1.794891,-1.179872,1.193135,2.186949
267,2.225000,-1.477875,0.958258,1.802841,-1.179168,1.193749,2.185616
268,2.233333,-1.475083,0.958821,1.810877,-1.178515,1.194280,2.184393
269,2.241667,-1.472178,0.959590,1.819151,-1.177918,1.194725,2.183267
270,2.250000,-1.469217,0.960672,1.827666,-1.177333,1.195137,2.182184
271,2.258333,-1.466024,0.961825,1.836368,-1.176785,1.195490,2.181173
272,2.266667,-1.462877,0.962942,1.845231,-1.176212,1.195811,2.180223
273,2.275000,-1.460324,0.964100,1.853723,-1.175641,1.196056,2.179307
274,2.283333,-1.457372,0.965347,1.862586,-1.175106,1.196243,2.178473
275,2.291667,-1.454485,0.966599,1.871480,-1.174576,1.196388,2.177653
276,2.300000,-1.451642,0.967923,1.880392,-1.174072,1.196480,2.176877
277,2.308333,-1.448814,0.969298,1.889241,-1.173603,1.196557,2.176129
278,2.316667,-1.446005,0.970846,1.898134,-1.173145,1.196657,2.175355
279,2.325000,-1.443359,0.972393,1.906669,-1.172729,1.196792,2.174601
280,2.333333,-1.440513,0.974068,1.915358,-1.172322,1.196940,2.173839
281,2.341667,-1.437638,0.975705,1.923815,-1.171914,1.197106,2.173110
282,2.350000,-1.435015,0.977561,1.932448,-1.171501,1.197284,2.172354
283,2.358333,-1.432308,0.979334,1.940833,-1.171064,1.197455,2.171603
284,2.366667,-1.429689,0.981146,1.949096,-1.170626,1.197635,2.170869
