Format Version,1.21,Take Name,AxelJohanBA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 02.30.43.766 PM,Total Frames in Take,22932,Total Exported Frames,22932,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:289,Unlabeled:289,Unlabeled:289,Unlabeled:301,Unlabeled:301,Unlabeled:301
,,"8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E357012D","8392B20CF49E357012D","8392B20CF49E357012D"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
248,2.066667,-1.501051,0.919526,1.672951,-1.237235,1.062647,2.292861
249,2.075000,-1.499200,0.923261,1.677515,-1.238754,1.065987,2.286937
250,2.083333,-1.497349,0.927051,1.682532,-1.240160,1.069211,2.281001
251,2.091667,-1.495541,0.930921,1.687759,-1.241430,1.072269,2.275231
252,2.100000,-1.493691,0.934795,1.693527,-1.242581,1.075282,2.269491
253,2.108333,-1.491863,0.938721,1.699606,-1.243563,1.078208,2.263812
254,2.116667,-1.490013,0.942601,1.705982,-1.244499,1.081040,2.258298
255,2.125000,-1.488116,0.946419,1.712941,-1.245313,1.083843,2.252836
256,2.133333,-1.486193,0.950133,1.720241,-1.246059,1.086555,2.247548
257,2.141667,-1.484187,0.953690,1.727982,-1.246688,1.089175,2.242338
258,2.150000,-1.482121,0.957055,1.736167,-1.247198,1.091700,2.237229
259,2.158333,-1.479976,0.960221,1.744592,-1.247649,1.094077,2.232224
260,2.166667,-1.477817,0.963116,1.753833,-1.247977,1.096368,2.227389
261,2.175000,-1.475562,0.965792,1.763331,-1.248193,1.098546,2.222591
262,2.183333,-1.473307,0.968154,1.773098,-1.248304,1.100564,2.217989
263,2.191667,-1.470964,0.970255,1.783647,-1.248316,1.102467,2.213484
264,2.200000,-1.468875,0.972209,1.794076,-1.248226,1.104250,2.209146
265,2.208333,-1.466738,0.973944,1.805051,-1.248073,1.105926,2.204967
266,2.216667,-1.464506,0.975423,1.816585,-1.247899,1.107530,2.201028
267,2.225000,-1.462550,0.976770,1.828097,-1.247712,1.109082,2.197227
268,2.233333,-1.460610,0.977948,1.840017,-1.247522,1.110596,2.193614
269,2.241667,-1.458836,0.978972,1.852232,-1.247334,1.112068,2.190238
270,2.250000,-1.457271,0.979888,1.864692,-1.247166,1.113494,2.187054
271,2.258333,-1.455912,0.980714,1.877393,-1.247002,1.114935,2.184127
272,2.266667,-1.454790,0.981489,1.890231,-1.246803,1.116407,2.181211
273,2.275000,-1.453941,0.982220,1.903167,-1.246755,1.117815,2.178849
274,2.283333,-1.453349,0.982928,1.916163,-1.246731,1.119228,2.176660
275,2.291667,-1.453036,0.983557,1.929126,-1.246745,1.120646,2.174712
276,2.300000,-1.452992,0.984186,1.942053,-1.246837,1.122025,2.172946
277,2.308333,-1.453338,0.984654,1.954786,-1.246964,1.123328,2.171281
278,2.316667,-1.453799,0.985209,1.967348,-1.247038,1.124529,2.169787
279,2.325000,-1.454537,0.985739,1.979750,-1.247116,1.125650,2.168457
280,2.333333,-1.455517,0.986504,1.991989,-1.247206,1.126674,2.167260
281,2.341667,-1.456366,0.986727,2.003283,-1.247300,1.127636,2.166233
282,2.350000,-1.458007,0.987739,2.014884,-1.247377,1.128501,2.165337
283,2.358333,-1.459368,0.988872,2.025804,-1.247445,1.129275,2.164515
284,2.366667,-1.460958,0.990238,2.036462,-1.247528,1.129941,2.163851
285,2.375000,-1.462671,0.991578,2.046363,-1.247630,1.130496,2.163212
286,2.383333,-1.464527,0.993262,2.056127,-1.247731,1.130999,2.162681
287,2.391667,-1.466285,0.995004,2.065313,-1.247817,1.131396,2.162208
288,2.400000,-1.468251,0.996970,2.074208,-1.247875,1.131723,2.161739
289,2.408333,-1.470173,0.999018,2.082624,-1.247906,1.131975,2.161299
290,2.416667,-1.472172,1.001140,2.090611,-1.247893,1.132153,2.160885
291,2.425000,-1.474203,1.003273,2.098187,-1.247884,1.132261,2.160543
292,2.433333,-1.476125,1.005418,2.105299,-1.247906,1.132317,2.160276
293,2.441667,-1.477962,1.007584,2.111983,-1.247953,1.132353,2.160067
294,2.450000,-1.479351,1.009330,2.117941,-1.248022,1.132377,2.159903
295,2.458333,-1.481343,1.011886,2.124226,-1.248124,1.132393,2.159777
296,2.466667,-1.482813,1.014062,2.129728,-1.248260,1.132401,2.159670
297,2.475000,-1.484208,1.016244,2.134888,-1.248417,1.132406,2.159606
298,2.483333,-1.485517,1.018455,2.139604,-1.248607,1.132399,2.159563
299,2.491667,-1.486809,1.020687,2.143996,-1.248782,1.132362,2.159554
300,2.500000,-1.488013,1.022833,2.147976,-1.248956,1.132294,2.159563
301,2.508333,-1.489121,1.024945,2.151625,-1.249124,1.132181,2.159587
302,2.516667,-1.490145,1.027072,2.154970,-1.249303,1.132053,2.159609
303,2.525000,-1.490978,1.029070,2.157940,-1.249484,1.131910,2.159643
304,2.533333,-1.491702,1.030993,2.160638,-1.249651,1.131778,2.159699
305,2.541667,-1.492178,1.032738,2.162978,-1.249818,1.131658,2.159763
306,2.550000,-1.492471,1.034416,2.165111,-1.249976,1.131552,2.159843
307,2.558333,-1.492498,1.035968,2.166965,-1.250123,1.131436,2.159939
308,2.566667,-1.492426,1.037563,2.168741,-1.250266,1.131302,2.160044
309,2.575000,-1.492286,1.039173,2.170532,-1.250398,1.131141,2.160140
310,2.583333,-1.491708,1.040381,2.171665,-1.250524,1.130958,2.160227
311,2.591667,-1.491081,1.041502,2.172567,-1.250653,1.130767,2.160322
312,2.600000,-1.490442,1.042574,2.173295,-1.250800,1.130565,2.160418
313,2.608333,-1.489769,1.043656,2.173883,-1.250956,1.130365,2.160522
314,2.616667,-1.489052,1.044767,2.174340,-1.251132,1.130191,2.160631
315,2.625000,-1.488287,1.045877,2.174742,-1.251329,1.130052,2.160748
316,2.633333,-1.487520,1.047038,2.175076,-1.251526,1.129939,2.160895
317,2.641667,-1.486671,1.048200,2.175321,-1.251729,1.129866,2.161071
318,2.650000,-1.485868,1.049340,2.175560,-1.251938,1.129823,2.161258
319,2.658333,-1.485062,1.050421,2.175773,-1.252148,1.129789,2.161457
320,2.666667,-1.484248,1.051391,2.175916,-1.252433,1.129706,2.161950
321,2.675000,-1.483471,1.052275,2.176070,-1.252654,1.129713,2.162229
322,2.683333,-1.482685,1.053022,2.176227,-1.252882,1.129740,2.162528
323,2.691667,-1.481925,1.053673,2.176407,-1.253095,1.129767,2.162801
