Format Version,1.21,Take Name,AxelJohanAA1,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-08-06 02.26.15.316 PM,Total Frames in Take,25487,Total Exported Frames,25487,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:289,Unlabeled:289,Unlabeled:289,Unlabeled:291,Unlabeled:291,Unlabeled:291
,,"8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570121","8392B20CF49E3570123","8392B20CF49E3570123","8392B20CF49E3570123"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
246,2.050000,-1.527934,0.888555,1.644882,-1.168293,0.955633,2.840193
247,2.058333,-1.527992,0.888544,1.644954,-1.172418,0.957656,2.832763
248,2.066667,-1.528069,0.888568,1.645011,-1.176677,0.959648,2.825013
249,2.075000,-1.528155,0.888648,1.645046,-1.181148,0.961664,2.816847
250,2.083333,-1.528249,0.888810,1.645066,-1.185709,0.963529,2.808460
251,2.091667,-1.528332,0.889071,1.645074,-1.190161,0.965519,2.799646
252,2.100000,-1.528377,0.889458,1.645076,-1.194722,0.967484,2.790566
253,2.108333,-1.528376,0.889954,1.645128,-1.199376,0.969492,2.780967
254,2.116667,-1.528280,0.890637,1.645225,-1.204034,0.971558,2.770977
255,2.125000,-1.528107,0.891536,1.645305,-1.208682,0.973736,2.760640
256,2.133333,-1.527815,0.892651,1.645443,-1.213335,0.976015,2.749965
257,2.141667,-1.527385,0.894089,1.645630,-1.217954,0.978440,2.738975
258,2.150000,-1.526732,0.895841,1.645960,-1.222514,0.980816,2.727681
259,2.158333,-1.525793,0.897926,1.646485,-1.227035,0.983419,2.715908
260,2.166667,-1.524602,0.900352,1.647212,-1.231483,0.986158,2.703845
261,2.175000,-1.523101,0.903134,1.648268,-1.235829,0.989018,2.691429
262,2.183333,-1.521331,0.906197,1.649708,-1.240038,0.991977,2.678708
263,2.191667,-1.519287,0.909474,1.651570,-1.244081,0.995040,2.665706
264,2.200000,-1.517046,0.912960,1.653885,-1.248008,0.998229,2.652467
265,2.208333,-1.514637,0.916548,1.656668,-1.251827,1.001549,2.639082
266,2.216667,-1.512069,0.920182,1.659886,-1.255490,1.005011,2.625511
267,2.225000,-1.509342,0.923870,1.663499,-1.258958,1.008628,2.611739
268,2.233333,-1.506449,0.927620,1.667469,-1.262259,1.012362,2.597857
269,2.241667,-1.503380,0.931415,1.671988,-1.265346,1.016209,2.583780
270,2.250000,-1.500157,0.935335,1.676805,-1.268230,1.020138,2.569586
271,2.258333,-1.496735,0.939311,1.682090,-1.270926,1.024194,2.555372
272,2.266667,-1.493120,0.943382,1.687879,-1.273368,1.028309,2.541044
273,2.275000,-1.489391,0.947425,1.694153,-1.275588,1.032573,2.526705
274,2.283333,-1.485507,0.951476,1.700986,-1.277523,1.036933,2.512424
275,2.291667,-1.481563,0.955452,1.708316,-1.279239,1.041441,2.498173
276,2.300000,-1.477541,0.959342,1.716134,-1.280695,1.046071,2.484020
277,2.308333,-1.473464,0.963069,1.724361,-1.281882,1.050833,2.469989
278,2.316667,-1.469320,0.966649,1.732963,-1.282833,1.055691,2.456140
279,2.325000,-1.465044,0.970111,1.741692,-1.283597,1.060666,2.442486
280,2.333333,-1.460856,0.973371,1.751088,-1.284078,1.065727,2.429026
281,2.341667,-1.456539,0.976534,1.760576,-1.284325,1.070833,2.415776
282,2.350000,-1.452186,0.979474,1.770232,-1.284384,1.076003,2.402773
283,2.358333,-1.447833,0.982300,1.780260,-1.284184,1.081216,2.390020
284,2.366667,-1.443355,0.985170,1.790829,-1.283824,1.086420,2.377471
285,2.375000,-1.439259,0.987570,1.801383,-1.283262,1.091609,2.365241
286,2.383333,-1.435285,0.989965,1.812122,-1.282530,1.096834,2.353058
287,2.391667,-1.431211,0.992147,1.823555,-1.281716,1.101916,2.341655
288,2.400000,-1.427640,0.994081,1.835016,-1.280664,1.106997,2.330341
289,2.408333,-1.424076,0.995712,1.846902,-1.279460,1.112036,2.319337
290,2.416667,-1.420775,0.997015,1.859048,-1.278016,1.117053,2.308585
291,2.425000,-1.417743,0.997960,1.871407,-1.276639,1.122068,2.298399
292,2.433333,-1.414946,0.998606,1.883945,-1.275188,1.126957,2.288532
293,2.441667,-1.412408,0.998951,1.896651,-1.273646,1.131768,2.279007
294,2.450000,-1.410057,0.999058,1.909389,-1.272065,1.136491,2.269842
295,2.458333,-1.408030,0.998862,1.922209,-1.270440,1.141109,2.261051
296,2.466667,-1.406515,0.998409,1.935121,-1.268754,1.145619,2.252611
297,2.475000,-1.405244,0.997514,1.947806,-1.266994,1.149987,2.244508
298,2.483333,-1.404379,0.996577,1.960474,-1.265196,1.154198,2.236750
299,2.491667,-1.403787,0.995689,1.973034,-1.263385,1.158230,2.229285
300,2.500000,-1.403671,0.994026,1.984900,-1.261593,1.162075,2.222167
301,2.508333,-1.403907,0.992704,1.996961,-1.259804,1.165727,2.215368
302,2.516667,-1.404431,0.991391,2.008774,-1.258067,1.169160,2.208845
303,2.525000,-1.405212,0.990107,2.020400,-1.256423,1.172386,2.202671
304,2.533333,-1.406408,0.988623,2.031261,-1.254848,1.175433,2.196738
305,2.541667,-1.407867,0.987389,2.042008,-1.253022,1.178169,2.190974
306,2.550000,-1.409472,0.986171,2.052195,-1.251524,1.180782,2.185553
307,2.558333,-1.411123,0.985172,2.061789,-1.250032,1.183188,2.180418
308,2.566667,-1.412937,0.984471,2.071245,-1.248624,1.185398,2.175534
309,2.575000,-1.414643,0.983858,2.080114,-1.247247,1.187400,2.170901
310,2.583333,-1.416336,0.983333,2.088483,-1.245937,1.189217,2.166574
311,2.591667,-1.417913,0.982953,2.096408,-1.244675,1.190832,2.162477
312,2.600000,-1.419404,0.982751,2.103945,-1.243473,1.192236,2.158616
313,2.608333,-1.420670,0.982677,2.111086,-1.242346,1.193448,2.155031
314,2.616667,-1.421762,0.982424,2.117288,-1.241317,1.194472,2.151729
315,2.625000,-1.422976,0.982642,2.123452,-1.240377,1.195283,2.148671
316,2.633333,-1.424104,0.983012,2.129094,-1.239538,1.195903,2.145803
317,2.641667,-1.425160,0.983461,2.134178,-1.238800,1.196345,2.143144
318,2.650000,-1.426135,0.984020,2.138775,-1.238161,1.196631,2.140685
319,2.658333,-1.426998,0.984715,2.142970,-1.237560,1.196721,2.138447
320,2.666667,-1.427643,0.985392,2.146642,-1.236985,1.196680,2.136416
321,2.675000,-1.428164,0.986240,2.150020,-1.236450,1.196513,2.134588
322,2.683333,-1.428465,0.987152,2.153038,-1.235982,1.196224,2.133011
323,2.691667,-1.428608,0.988167,2.155754,-1.235577,1.195837,2.131569
